1.364,-0.27
1.368,-0.265
1.372,-0.285
1.376,-0.3
1.38,-0.3
1.384,-0.32
1.388,-0.315
1.392,-0.335
1.396,-0.35
1.4,-0.345
1.404,-0.37
1.408,-0.365
1.412,-0.395
1.416,-0.385
1.42,-0.395
1.424,-0.405
1.428,-0.42
1.432,-0.4
1.436,-0.405
1.44,-0.425
1.444,-0.43
1.448,-0.44
1.452,-0.445
1.456,-0.465
1.46,-0.46
1.464,-0.445
1.468,-0.435
1.472,-0.46
1.476,-0.46
1.48,-0.46
1.484,-0.465
1.488,-0.47
1.492,-0.47
1.496,-0.455
1.5,-0.46
1.504,-0.455
1.508,-0.44
1.512,-0.415
1.516,-0.43
1.52,-0.415
1.524,-0.4
1.528,-0.38
1.532,-0.35
1.536,-0.33
1.54,-0.305
1.544,-0.315
1.548,-0.27
1.552,-0.28
1.556,-0.26
1.56,-0.27
1.564,-0.26
1.568,-0.255
1.572,-0.24
1.576,-0.245
1.58,-0.24
1.584,-0.235
1.588,-0.225
1.592,-0.235
1.596,-0.25
1.6,-0.245
1.604,-0.24
1.608,-0.24
1.612,-0.245
1.616,-0.27
1.62,-0.28
1.624,-0.295
1.628,-0.285
1.632,-0.285
1.636,-0.27
1.64,-0.305
1.644,-0.285
1.648,-0.265
1.652,-0.255
1.656,-0.245
1.66,-0.24
1.664,-0.275
1.668,-0.24
1.672,-0.25
1.676,-0.245
1.68,-0.22
1.684,-0.22
1.688,-0.25
1.692,-0.27
1.696,-0.28
1.7,-0.27
1.704,-0.28
1.708,-0.295
1.712,-0.265
1.716,-0.28
1.72,-0.29
1.724,-0.285
1.728,-0.29
1.732,-0.3
1.736,-0.28
1.74,-0.275
1.744,-0.3
1.748,-0.305
1.752,-0.295
1.756,-0.29
1.76,-0.275
1.764,-0.29
1.768,-0.305
1.772,-0.3
1.776,-0.285
1.78,-0.27
1.784,-0.24
1.788,-0.265
1.792,-0.25
1.796,-0.245
1.8,-0.215
1.804,-0.21
1.808,-0.145
1.812,-0.045
1.816,0.11
1.82,0.285
1.824,0.5
1.828,0.675
1.832,0.755
1.836,0.74
1.84,0.575
1.844,0.305
1.848,0.1
1.852,-0.055
1.856,-0.16
1.86,-0.24
1.864,-0.26
1.868,-0.295
1.872,-0.295
1.876,-0.315
1.88,-0.32
1.884,-0.325
1.888,-0.35
1.892,-0.34
1.896,-0.35
1.9,-0.36
1.904,-0.355
1.908,-0.365
1.912,-0.375
1.916,-0.385
1.92,-0.375
1.924,-0.395
1.928,-0.415
1.932,-0.43
1.936,-0.42
1.94,-0.43
1.944,-0.445
1.948,-0.445
1.952,-0.455
1.956,-0.47
1.96,-0.475
1.964,-0.5
1.968,-0.5
1.972,-0.495
1.976,-0.5
1.98,-0.52
1.984,-0.52
1.988,-0.525
1.992,-0.52
1.996,-0.52
2,-0.495
2.004,-0.485
2.008,-0.47
2.012,-0.47
2.016,-0.45
2.02,-0.445
2.024,-0.4
2.028,-0.4
2.032,-0.38
2.036,-0.36
2.04,-0.345
2.044,-0.32
2.048,-0.3
2.052,-0.3
2.056,-0.305
2.06,-0.295
2.064,-0.275
2.068,-0.27
2.072,-0.29
2.076,-0.28
2.08,-0.265
2.084,-0.265
2.088,-0.26
2.092,-0.26
2.096,-0.29
2.1,-0.26
2.104,-0.265
2.108,-0.245
2.112,-0.265
2.116,-0.29
2.12,-0.285
2.124,-0.315
2.128,-0.295
2.132,-0.3
2.136,-0.305
2.14,-0.29
2.144,-0.3
2.148,-0.295
2.152,-0.27
2.156,-0.26
2.16,-0.265
2.164,-0.22
2.168,-0.255
2.172,-0.25
2.176,-0.235
2.18,-0.245
2.184,-0.23
2.188,-0.25
2.192,-0.265
2.196,-0.285
2.2,-0.285
2.204,-0.265
2.208,-0.27
2.212,-0.26
2.216,-0.26
2.22,-0.265
2.224,-0.265
2.228,-0.255
2.232,-0.26
2.236,-0.26
2.24,-0.26
2.244,-0.265
2.248,-0.275
2.252,-0.27
2.256,-0.285
2.26,-0.275
2.264,-0.27
2.268,-0.27
2.272,-0.255
2.276,-0.26
2.28,-0.245
2.284,-0.26
2.288,-0.255
2.292,-0.27
2.296,-0.23
2.3,-0.22
2.304,-0.19
2.308,-0.125
2.312,0.005
2.316,0.155
2.32,0.345
2.324,0.565
2.328,0.715
2.332,0.79
2.336,0.735
2.34,0.555
2.344,0.29
2.348,0.05
2.352,-0.095
2.356,-0.19
2.36,-0.235
2.364,-0.265
2.368,-0.305
2.372,-0.31
2.376,-0.335
2.38,-0.34
2.384,-0.33
2.388,-0.355
2.392,-0.345
2.396,-0.36
2.4,-0.38
2.404,-0.375
2.408,-0.385
2.412,-0.4
2.416,-0.395
2.42,-0.39
2.424,-0.385
2.428,-0.395
2.432,-0.4
2.436,-0.415
2.44,-0.42
2.444,-0.435
2.448,-0.445
2.452,-0.45
2.456,-0.475
2.46,-0.49
2.464,-0.485
2.468,-0.5
2.472,-0.49
2.476,-0.51
2.48,-0.52
2.484,-0.525
2.488,-0.525
2.492,-0.51
2.496,-0.505
2.5,-0.51
2.504,-0.475
2.508,-0.47
2.512,-0.47
2.516,-0.435
2.52,-0.42
2.524,-0.395
2.528,-0.385
2.532,-0.375
2.536,-0.34
2.54,-0.35
2.544,-0.305
2.548,-0.295
2.552,-0.295
2.556,-0.285
2.56,-0.285
2.564,-0.29
2.568,-0.29
2.572,-0.28
2.576,-0.28
2.58,-0.295
2.584,-0.295
2.588,-0.285
2.592,-0.28
2.596,-0.305
2.6,-0.295
2.604,-0.285
2.608,-0.31
2.612,-0.315
2.616,-0.32
2.62,-0.33
2.624,-0.34
2.628,-0.305
2.632,-0.305
2.636,-0.32
2.64,-0.315
2.644,-0.315
2.648,-0.3
2.652,-0.285
2.656,-0.285
2.66,-0.28
2.664,-0.31
2.668,-0.315
2.672,-0.29
2.676,-0.29
2.68,-0.295
2.684,-0.315
2.688,-0.33
2.692,-0.335
2.696,-0.34
2.7,-0.35
2.704,-0.35
2.708,-0.375
2.712,-0.37
2.716,-0.365
2.72,-0.37
2.724,-0.365
2.728,-0.355
2.732,-0.36
2.736,-0.365
2.74,-0.345
2.744,-0.35
2.748,-0.365
2.752,-0.355
2.756,-0.345
2.76,-0.34
2.764,-0.355
2.768,-0.335
2.772,-0.34
2.776,-0.35
2.78,-0.36
2.784,-0.365
2.788,-0.36
2.792,-0.36
2.796,-0.36
2.8,-0.365
2.804,-0.32
2.808,-0.225
2.812,-0.095
2.816,0.035
2.82,0.135
2.824,0.265
2.828,0.325
2.832,0.295
2.836,0.18
2.84,0.01
2.844,-0.135
2.848,-0.25
2.852,-0.315
2.856,-0.365
2.86,-0.365
2.864,-0.385
2.868,-0.38
2.872,-0.38
2.876,-0.38
2.88,-0.395
2.884,-0.4
2.888,-0.42
2.892,-0.445
2.896,-0.41
2.9,-0.42
2.904,-0.44
2.908,-0.435
2.912,-0.45
2.916,-0.46
2.92,-0.46
2.924,-0.46
2.928,-0.465
2.932,-0.47
2.936,-0.475
2.94,-0.465
2.944,-0.465
2.948,-0.48
2.952,-0.485
2.956,-0.51
2.96,-0.54
2.964,-0.5
2.968,-0.515
2.972,-0.53
2.976,-0.535
2.98,-0.52
2.984,-0.53
2.988,-0.53
2.992,-0.54
2.996,-0.54
3,-0.515
3.004,-0.515
3.008,-0.485
3.012,-0.49
3.016,-0.49
3.02,-0.44
3.024,-0.425
3.028,-0.425
3.032,-0.41
3.036,-0.385
3.04,-0.375
3.044,-0.36
3.048,-0.34
3.052,-0.335
3.056,-0.355
3.06,-0.35
3.064,-0.335
3.068,-0.33
3.072,-0.335
3.076,-0.345
3.08,-0.345
3.084,-0.335
3.088,-0.335
3.092,-0.335
3.096,-0.35
3.1,-0.35
3.104,-0.36
3.108,-0.38
3.112,-0.385
3.116,-0.395
3.12,-0.405
3.124,-0.39
3.128,-0.39
3.132,-0.4
3.136,-0.375
3.14,-0.36
3.144,-0.355
3.148,-0.365
3.152,-0.345
3.156,-0.33
3.16,-0.31
3.164,-0.32
3.168,-0.305
3.172,-0.31
3.176,-0.3
3.18,-0.325
3.184,-0.345
3.188,-0.34
3.192,-0.34
3.196,-0.345
3.2,-0.37
3.204,-0.35
3.208,-0.345
3.212,-0.35
3.216,-0.35
3.22,-0.36
3.224,-0.36
3.228,-0.35
3.232,-0.365
3.236,-0.335
3.24,-0.345
3.244,-0.325
3.248,-0.345
3.252,-0.335
3.256,-0.33
3.26,-0.32
3.264,-0.315
3.268,-0.315
3.272,-0.315
3.276,-0.285
3.28,-0.305
3.284,-0.3
3.288,-0.305
3.292,-0.315
3.296,-0.245
3.3,-0.165
3.304,-0.01
3.308,0.195
3.312,0.375
3.316,0.52
3.32,0.595
3.324,0.57
3.328,0.405
3.332,0.19
3.336,-0.035
3.34,-0.155
3.344,-0.245
3.348,-0.3
3.352,-0.32
3.356,-0.33
3.36,-0.36
3.364,-0.35
3.368,-0.34
3.372,-0.35
3.376,-0.37
3.38,-0.38
3.384,-0.36
3.388,-0.38
3.392,-0.395
3.396,-0.405
3.4,-0.415
3.404,-0.41
3.408,-0.41
3.412,-0.43
3.416,-0.44
3.42,-0.455
3.424,-0.44
3.428,-0.455
3.432,-0.47
3.436,-0.455
3.44,-0.48
3.444,-0.49
3.448,-0.505
3.452,-0.495
3.456,-0.51
3.46,-0.525
3.464,-0.51
3.468,-0.505
3.472,-0.505
3.476,-0.48
3.48,-0.495
3.484,-0.49
3.488,-0.505
3.492,-0.47
3.496,-0.47
3.5,-0.45
3.504,-0.435
3.508,-0.42
3.512,-0.405
3.516,-0.4
3.52,-0.395
3.524,-0.38
3.528,-0.36
3.532,-0.35
3.536,-0.325
3.54,-0.32
3.544,-0.315
3.548,-0.315
3.552,-0.3
3.556,-0.31
3.56,-0.295
3.564,-0.31
3.568,-0.3
3.572,-0.275
3.576,-0.27
3.58,-0.28
3.584,-0.28
3.588,-0.285
3.592,-0.285
3.596,-0.285
3.6,-0.3
3.604,-0.32
3.608,-0.33
3.612,-0.325
3.616,-0.335
3.62,-0.35
3.624,-0.345
3.628,-0.335
3.632,-0.33
3.636,-0.3
3.64,-0.31
3.644,-0.28
3.648,-0.305
3.652,-0.305
3.656,-0.285
3.66,-0.29
3.664,-0.275
3.668,-0.28
3.672,-0.285
3.676,-0.305
3.68,-0.315
3.684,-0.32
3.688,-0.31
3.692,-0.32
3.696,-0.31
3.7,-0.32
3.704,-0.33
3.708,-0.35
3.712,-0.345
3.716,-0.34
3.72,-0.33
3.724,-0.33
3.728,-0.32
3.732,-0.315
3.736,-0.32
3.74,-0.32
3.744,-0.31
3.748,-0.33
3.752,-0.33
3.756,-0.32
3.76,-0.32
3.764,-0.305
3.768,-0.3
3.772,-0.305
3.776,-0.32
3.78,-0.31
3.784,-0.295
3.788,-0.28
3.792,-0.255
3.796,-0.155
3.8,-0.03
3.804,0.14
3.808,0.34
3.812,0.525
3.816,0.645
3.82,0.675
3.824,0.565
3.828,0.345
3.832,0.11
3.836,-0.06
3.84,-0.18
3.844,-0.255
3.848,-0.305
3.852,-0.32
3.856,-0.355
3.86,-0.35
3.864,-0.37
3.868,-0.365
3.872,-0.385
3.876,-0.39
3.88,-0.41
3.884,-0.415
3.888,-0.395
3.892,-0.39
3.896,-0.395
3.9,-0.395
3.904,-0.39
3.908,-0.42
3.912,-0.415
3.916,-0.42
3.92,-0.445
3.924,-0.44
3.928,-0.46
3.932,-0.47
3.936,-0.485
3.94,-0.495
3.944,-0.495
3.948,-0.505
3.952,-0.51
3.956,-0.525
3.96,-0.535
3.964,-0.515
3.968,-0.555
3.972,-0.57
3.976,-0.54
3.98,-0.53
3.984,-0.555
3.988,-0.545
3.992,-0.53
3.996,-0.505
4,-0.485
4.004,-0.47
4.008,-0.44
4.012,-0.43
4.016,-0.405
4.02,-0.38
4.024,-0.37
4.028,-0.365
4.032,-0.345
4.036,-0.32
4.04,-0.315
4.044,-0.305
4.048,-0.285
4.052,-0.3
4.056,-0.28
4.06,-0.29
4.064,-0.29
4.068,-0.28
4.072,-0.265
4.076,-0.295
4.08,-0.295
4.084,-0.285
4.088,-0.295
4.092,-0.3
4.096,-0.29
4.1,-0.31
4.104,-0.32
4.108,-0.32
4.112,-0.315
4.116,-0.32
4.12,-0.31
4.124,-0.33
4.128,-0.32
4.132,-0.29
4.136,-0.285
4.14,-0.29
4.144,-0.285
4.148,-0.25
4.152,-0.285
4.156,-0.275
4.16,-0.245
4.164,-0.255
4.168,-0.26
4.172,-0.275
4.176,-0.31
4.18,-0.32
4.184,-0.315
4.188,-0.305
4.192,-0.32
4.196,-0.32
4.2,-0.315
4.204,-0.31
4.208,-0.31
4.212,-0.305
4.216,-0.3
4.22,-0.295
4.224,-0.29
4.228,-0.285
4.232,-0.3
4.236,-0.285
4.24,-0.3
4.244,-0.285
4.248,-0.31
4.252,-0.29
4.256,-0.285
4.26,-0.29
4.264,-0.285
4.268,-0.275
4.272,-0.265
4.276,-0.27
4.28,-0.26
4.284,-0.24
4.288,-0.225
4.292,-0.14
4.296,-0.04
4.3,0.12
4.304,0.32
4.308,0.55
4.312,0.705
4.316,0.765
4.32,0.71
4.324,0.53
4.328,0.26
4.332,0.05
4.336,-0.09
4.34,-0.195
4.344,-0.26
4.348,-0.3
4.352,-0.305
4.356,-0.325
4.36,-0.345
4.364,-0.335
4.368,-0.35
4.372,-0.355
4.376,-0.39
4.38,-0.385
4.384,-0.4
4.388,-0.39
4.392,-0.415
4.396,-0.4
4.4,-0.41
4.404,-0.41
4.408,-0.42
4.412,-0.425
4.416,-0.46
4.42,-0.44
4.424,-0.44
4.428,-0.47
4.432,-0.455
4.436,-0.47
4.44,-0.47
4.444,-0.48
4.448,-0.495
4.452,-0.505
4.456,-0.5
4.46,-0.51
4.464,-0.515
4.468,-0.535
4.472,-0.555
4.476,-0.555
4.48,-0.54
4.484,-0.54
4.488,-0.54
4.492,-0.51
4.496,-0.51
4.5,-0.48
4.504,-0.46
4.508,-0.445
4.512,-0.415
4.516,-0.395
4.52,-0.38
4.524,-0.36
4.528,-0.34
4.532,-0.325
4.536,-0.305
4.54,-0.29
4.544,-0.275
4.548,-0.275
4.552,-0.28
4.556,-0.305
4.56,-0.285
4.564,-0.27
4.568,-0.295
4.572,-0.295
4.576,-0.295
4.58,-0.305
4.584,-0.295
4.588,-0.305
4.592,-0.31
4.596,-0.305
4.6,-0.335
4.604,-0.335
4.608,-0.345
4.612,-0.34
4.616,-0.345
4.62,-0.35
4.624,-0.34
4.628,-0.335
4.632,-0.33
4.636,-0.305
4.64,-0.29
4.644,-0.285
4.648,-0.295
4.652,-0.315
4.656,-0.305
4.66,-0.275
4.664,-0.29
4.668,-0.29
4.672,-0.32
4.676,-0.32
4.68,-0.345
4.684,-0.36
4.688,-0.35
4.692,-0.37
4.696,-0.37
4.7,-0.37
4.704,-0.385
4.708,-0.375
4.712,-0.37
4.716,-0.375
4.72,-0.355
4.724,-0.365
4.728,-0.35
4.732,-0.365
4.736,-0.36
4.74,-0.365
4.744,-0.35
4.748,-0.335
4.752,-0.34
4.756,-0.33
4.76,-0.325
4.764,-0.33
4.768,-0.32
4.772,-0.32
4.776,-0.315
4.78,-0.3
4.784,-0.275
4.788,-0.255
4.792,-0.18
4.796,-0.065
4.8,0.095
4.804,0.3
4.808,0.52
4.812,0.66
4.816,0.715
4.82,0.63
4.824,0.435
4.828,0.18
4.832,-0.015
4.836,-0.17
4.84,-0.245
4.844,-0.305
4.848,-0.335
4.852,-0.345
4.856,-0.37
4.86,-0.365
4.864,-0.38
4.868,-0.38
4.872,-0.385
4.876,-0.395
4.88,-0.405
4.884,-0.43
4.888,-0.435
4.892,-0.44
4.896,-0.43
4.9,-0.455
4.904,-0.455
4.908,-0.475
4.912,-0.47
4.916,-0.49
4.92,-0.49
4.924,-0.5
4.928,-0.52
4.932,-0.525
4.936,-0.525
4.94,-0.55
4.944,-0.555
4.948,-0.555
4.952,-0.54
4.956,-0.545
4.96,-0.55
4.964,-0.56
4.968,-0.58
4.972,-0.545
4.976,-0.575
4.98,-0.55
4.984,-0.555
4.988,-0.54
4.992,-0.525
4.996,-0.525
5,-0.515
5.004,-0.49
5.008,-0.47
5.012,-0.445
5.016,-0.43
5.02,-0.405
5.024,-0.41
5.028,-0.385
5.032,-0.36
5.036,-0.37
5.04,-0.35
5.044,-0.34
5.048,-0.315
5.052,-0.335
5.056,-0.33
5.06,-0.315
5.064,-0.295
5.068,-0.295
5.072,-0.285
5.076,-0.275
5.08,-0.29
5.084,-0.305
5.088,-0.295
5.092,-0.32
5.096,-0.345
5.1,-0.35
5.104,-0.35
5.108,-0.35
5.112,-0.37
5.116,-0.355
5.12,-0.35
5.124,-0.33
5.128,-0.35
5.132,-0.305
5.136,-0.32
5.14,-0.305
5.144,-0.295
5.148,-0.3
5.152,-0.31
5.156,-0.305
5.16,-0.28
5.164,-0.285
5.168,-0.305
5.172,-0.32
5.176,-0.32
5.18,-0.33
5.184,-0.325
5.188,-0.315
5.192,-0.335
5.196,-0.33
5.2,-0.32
5.204,-0.345
5.208,-0.345
5.212,-0.315
5.216,-0.325
5.22,-0.33
5.224,-0.325
5.228,-0.32
5.232,-0.31
5.236,-0.33
5.24,-0.325
5.244,-0.325
5.248,-0.305
5.252,-0.305
5.256,-0.32
5.26,-0.315
5.264,-0.305
5.268,-0.3
5.272,-0.28
5.276,-0.27
5.28,-0.23
5.284,-0.24
5.288,-0.175
5.292,-0.06
5.296,0.075
5.3,0.24
5.304,0.405
5.308,0.56
5.312,0.62
5.316,0.57
5.32,0.41
5.324,0.195
5.328,-0.02
5.332,-0.16
5.336,-0.245
5.34,-0.275
5.344,-0.315
5.348,-0.315
5.352,-0.32
5.356,-0.35
5.36,-0.355
5.364,-0.35
5.368,-0.36
5.372,-0.365
5.376,-0.36
5.38,-0.375
5.384,-0.355
5.388,-0.36
5.392,-0.37
5.396,-0.385
5.4,-0.4
5.404,-0.415
5.408,-0.41
5.412,-0.41
5.416,-0.42
5.42,-0.435
5.424,-0.42
5.428,-0.44
5.432,-0.455
5.436,-0.465
5.44,-0.46
5.444,-0.485
5.448,-0.47
5.452,-0.47
5.456,-0.5
5.46,-0.485
5.464,-0.49
5.468,-0.49
5.472,-0.49
5.476,-0.485
5.48,-0.475
5.484,-0.475
5.488,-0.43
5.492,-0.42
5.496,-0.42
5.5,-0.405
5.504,-0.395
5.508,-0.385
5.512,-0.38
5.516,-0.345
5.52,-0.345
5.524,-0.33
5.528,-0.32
5.532,-0.32
5.536,-0.3
5.54,-0.315
5.544,-0.3
5.548,-0.31
5.552,-0.305
5.556,-0.31
5.56,-0.31
5.564,-0.295
5.568,-0.305
5.572,-0.305
5.576,-0.31
5.58,-0.31
5.584,-0.315
5.588,-0.325
5.592,-0.32
5.596,-0.35
5.6,-0.335
5.604,-0.35
5.608,-0.35
5.612,-0.34
5.616,-0.345
5.62,-0.34
5.624,-0.35
5.628,-0.345
5.632,-0.32
5.636,-0.335
5.64,-0.32
5.644,-0.34
5.648,-0.345
5.652,-0.335
5.656,-0.33
5.66,-0.31
5.664,-0.305
5.668,-0.355
5.672,-0.375
5.676,-0.395
5.68,-0.375
5.684,-0.38
5.688,-0.38
5.692,-0.37
5.696,-0.37
5.7,-0.37
5.704,-0.385
5.708,-0.365
5.712,-0.385
5.716,-0.37
5.72,-0.365
5.724,-0.38
5.728,-0.37
5.732,-0.4
5.736,-0.385
5.74,-0.39
5.744,-0.395
5.748,-0.39
5.752,-0.39
5.756,-0.38
5.76,-0.4
5.764,-0.4
5.768,-0.405
5.772,-0.395
5.776,-0.365
5.78,-0.37
5.784,-0.37
5.788,-0.32
5.792,-0.215
5.796,-0.085
5.8,0.06
5.804,0.265
5.808,0.43
5.812,0.515
5.816,0.45
5.82,0.295
5.824,0.075
5.828,-0.11
5.832,-0.235
5.836,-0.32
5.84,-0.375
5.844,-0.395
5.848,-0.42
5.852,-0.415
5.856,-0.445
5.86,-0.445
5.864,-0.45
5.868,-0.455
5.872,-0.465
5.876,-0.475
5.88,-0.475
5.884,-0.47
5.888,-0.5
5.892,-0.5
5.896,-0.5
5.9,-0.495
5.904,-0.485
5.908,-0.505
5.912,-0.495
5.916,-0.485
5.92,-0.495
5.924,-0.495
5.928,-0.51
5.932,-0.52
5.936,-0.535
5.94,-0.565
5.944,-0.565
5.948,-0.555
5.952,-0.585
5.956,-0.58
5.96,-0.585
5.964,-0.59
5.968,-0.575
5.972,-0.59
5.976,-0.575
5.98,-0.57
5.984,-0.575
5.988,-0.58
5.992,-0.555
5.996,-0.535
6,-0.54
6.004,-0.485
6.008,-0.48
6.012,-0.47
6.016,-0.445
6.02,-0.425
6.024,-0.405
6.028,-0.4
6.032,-0.38
6.036,-0.39
6.04,-0.37
6.044,-0.37
6.048,-0.365
6.052,-0.375
6.056,-0.375
6.06,-0.38
6.064,-0.355
6.068,-0.365
6.072,-0.365
6.076,-0.36
6.08,-0.38
6.084,-0.385
6.088,-0.385
6.092,-0.425
6.096,-0.42
6.1,-0.44
6.104,-0.44
6.108,-0.435
6.112,-0.425
6.116,-0.405
6.12,-0.41
6.124,-0.38
6.128,-0.36
6.132,-0.355
6.136,-0.34
6.14,-0.365
6.144,-0.35
6.148,-0.325
6.152,-0.34
6.156,-0.315
6.16,-0.355
6.164,-0.355
6.168,-0.385
6.172,-0.4
6.176,-0.4
6.18,-0.39
6.184,-0.415
6.188,-0.4
6.192,-0.4
6.196,-0.41
6.2,-0.405
6.204,-0.4
6.208,-0.39
6.212,-0.395
6.216,-0.405
6.22,-0.385
6.224,-0.385
6.228,-0.375
6.232,-0.37
6.236,-0.37
6.24,-0.38
6.244,-0.375
6.248,-0.38
6.252,-0.385
6.256,-0.36
6.26,-0.355
6.264,-0.35
6.268,-0.35
